DATE,TIME,TREATED WATER PRODUCTION IN m3/h,REMARKS
2023-01-24,05:00:00,3408.36,No Remarks
2023-01-24,06:00:00,3419.22,No Remarks
2023-01-24,07:00:00,3412.67,No Remarks
2023-01-24,08:00:00,3415.76,No Remarks
2023-01-24,09:00:00,3423.99,No Remarks
2023-01-24,10:00:00,3419.84,No Remarks
2023-01-24,11:00:00,3412.73,No Remarks
2023-01-24,12:00:00,3416.8,No Remarks
2023-01-24,13:00:00,3430.73,No Remarks
2023-01-24,14:00:00,3420.93,No Remarks
2023-01-24,15:00:00,3421.0,No Remarks
2023-01-24,16:00:00,3388.85,No Remarks
2023-01-24,17:00:00,3443.78,No Remarks
2023-01-24,18:00:00,3458.56,No Remarks
2023-01-24,19:00:00,2390.02,No Remarks
2023-01-24,20:00:00,2407.03,No Remarks
2023-01-24,21:00:00,2377.72,No Remarks
2023-01-24,22:00:00,2388.5,No Remarks
2023-01-24,23:00:00,2386.36,No Remarks
2023-01-24,00:00:00,2396.51,No Remarks
2023-01-25,01:00:00,2387.74,No Remarks
2023-01-25,02:00:00,2383.58,No Remarks
2023-01-25,03:00:00,2383.86,No Remarks
2023-01-25,04:00:00,2397.48,No Remarks
2023-01-25,05:00:00,2379.12,No Remarks
2023-01-25,06:00:00,2407.03,No Remarks
2023-01-25,07:00:00,1191.83,No Remarks
2023-01-25,08:00:00,1211.19,No Remarks
2023-01-25,09:00:00,1171.3,No Remarks
2023-01-25,10:00:00,1193.91,No Remarks
2023-01-25,11:00:00,2365.38,No Remarks
2023-01-25,12:00:00,2377.71,No Remarks
2023-01-25,13:00:00,3420.21,No Remarks
2023-01-25,14:00:00,3429.71,No Remarks
2023-01-25,15:00:00,3401.57,No Remarks
2023-01-25,16:00:00,3376.88,No Remarks
2023-01-25,17:00:00,3396.99,No Remarks
2023-01-25,18:00:00,3419.11,No Remarks
2023-01-25,19:00:00,3428.68,No Remarks
2023-01-25,20:00:00,3408.25,No Remarks
2023-01-25,21:00:00,3418.06,No Remarks
2023-01-25,22:00:00,2379.9,No Remarks
2023-01-25,23:00:00,2377.65,No Remarks
2023-01-25,00:00:00,2384.34,No Remarks
2023-01-26,01:00:00,2373.89,No Remarks
2023-01-26,02:00:00,2383.46,No Remarks
2023-01-26,03:00:00,2353.24,No Remarks
2023-01-26,04:00:00,2373.78,No Remarks
2023-01-26,05:00:00,3418.47,No Remarks
2023-01-26,06:00:00,3418.04,No Remarks
2023-01-26,07:00:00,3427.63,No Remarks
2023-01-26,08:00:00,3418.92,No Remarks
2023-01-26,09:00:00,3446.05,No Remarks
2023-01-26,10:00:00,3456.83,No Remarks
2023-01-26,11:00:00,3440.4,No Remarks
2023-01-26,12:00:00,3456.25,No Remarks
2023-01-26,13:00:00,3441.72,No Remarks
2023-01-26,14:00:00,3462.95,No Remarks
2023-01-26,15:00:00,3447.72,No Remarks
2023-01-26,16:00:00,3485.95,No Remarks
2023-01-26,17:00:00,3458.25,No Remarks
2023-01-26,18:00:00,2383.97,No Remarks
2023-01-26,19:00:00,2373.52,No Remarks
2023-01-26,20:00:00,2356.36,No Remarks
2023-01-26,21:00:00,2356.36,No Remarks
2023-01-26,22:00:00,2355.17,No Remarks
2023-01-26,23:00:00,2375.74,No Remarks
2023-01-26,00:00:00,3418.06,No Remarks
2023-01-27,01:00:00,3401.76,No Remarks
2023-01-27,02:00:00,3408.27,No Remarks
2023-01-27,03:00:00,3385.6,No Remarks
2023-01-27,04:00:00,3404.47,No Remarks
2023-01-27,05:00:00,3405.89,No Remarks
2023-01-27,06:00:00,3412.4,No Remarks
2023-01-27,07:00:00,3412.03,No Remarks
2023-01-27,08:00:00,3427.07,No Remarks
2023-01-27,09:00:00,2419.62,No Remarks
2023-01-27,10:00:00,2356.82,No Remarks
2023-01-27,11:00:00,2388.1,No Remarks
2023-01-27,12:00:00,3402.25,No Remarks
2023-01-27,13:00:00,3398.27,No Remarks
2023-01-27,14:00:00,3396.34,No Remarks
2023-01-27,15:00:00,3387.63,No Remarks
2023-01-27,16:00:00,3393.45,No Remarks
2023-01-27,17:00:00,3409.83,No Remarks
2023-01-27,18:00:00,3406.68,No Remarks
2023-01-27,19:00:00,3401.25,No Remarks
2023-01-27,20:00:00,3385.26,No Remarks
2023-01-27,21:00:00,3398.06,No Remarks
2023-01-27,22:00:00,3400.01,No Remarks
2023-01-27,23:00:00,3420.43,No Remarks
2023-01-27,00:00:00,3413.52,No Remarks
2023-01-28,01:00:00,2377.55,No Remarks
2023-01-28,02:00:00,2356.36,No Remarks
2023-01-28,03:00:00,2397.22,No Remarks
2023-01-28,04:00:00,2408.3,No Remarks
2023-01-28,05:00:00,2417.96,No Remarks
2023-01-28,06:00:00,2397.57,No Remarks
2023-01-28,07:00:00,2389.29,No Remarks
2023-01-28,08:00:00,3428.09,No Remarks
2023-01-28,09:00:00,3418.8,No Remarks
2023-01-28,10:00:00,3446.68,No Remarks
2023-01-28,11:00:00,3428.93,No Remarks
2023-01-28,12:00:00,3450.69,No Remarks
2023-01-28,13:00:00,3439.4,No Remarks
2023-01-28,14:00:00,3463.02,No Remarks
2023-01-28,15:00:00,3431.26,No Remarks
2023-01-28,16:00:00,3459.22,No Remarks
2023-01-28,17:00:00,3461.79,No Remarks
2023-01-28,18:00:00,3438.24,No Remarks
2023-01-28,19:00:00,3436.43,No Remarks
2023-01-28,20:00:00,3435.91,No Remarks
2023-01-28,21:00:00,3417.83,No Remarks
2023-01-28,22:00:00,3429.65,No Remarks
2023-01-28,23:00:00,2356.17,No Remarks
2023-01-28,00:00:00,2377.76,No Remarks
2023-01-29,01:00:00,2356.17,No Remarks
2023-01-29,02:00:00,2411.33,No Remarks
2023-01-29,03:00:00,2358.21,No Remarks
2023-01-29,04:00:00,2392.08,No Remarks
2023-01-29,05:00:00,3449.99,No Remarks
2023-01-29,06:00:00,3418.14,No Remarks
2023-01-29,07:00:00,3385.8,No Remarks
2023-01-29,08:00:00,3408.53,No Remarks
2023-01-29,09:00:00,3417.83,No Remarks
2023-01-29,10:00:00,3446.68,No Remarks
2023-01-29,11:00:00,3451.63,No Remarks
2023-01-29,12:00:00,3454.14,No Remarks
2023-01-29,13:00:00,3461.16,No Remarks
2023-01-29,14:00:00,3502.81,No Remarks
2023-01-29,15:00:00,3457.89,No Remarks
2023-01-29,16:00:00,3463.79,No Remarks
2023-01-29,17:00:00,2382.45,No Remarks
2023-01-29,18:00:00,2379.78,No Remarks
2023-01-29,19:00:00,2375.65,No Remarks
2023-01-29,20:00:00,2377.27,No Remarks
2023-01-29,21:00:00,2369.64,No Remarks
2023-01-29,22:00:00,3413.7,No Remarks
2023-01-29,23:00:00,3403.54,No Remarks
2023-01-29,00:00:00,3397.2,No Remarks
2023-01-30,01:00:00,3400.53,No Remarks
2023-01-30,02:00:00,3398.28,No Remarks
2023-01-30,03:00:00,2312.83,No Remarks
2023-01-30,04:00:00,2308.46,No Remarks
2023-01-30,05:00:00,2313.63,No Remarks
2023-01-30,06:00:00,2316.28,No Remarks
2023-01-30,07:00:00,2314.22,No Remarks
2023-01-30,08:00:00,2321.09,No Remarks
2023-01-30,09:00:00,3413.7,No Remarks
2023-01-30,10:00:00,3403.54,No Remarks
2023-01-30,11:00:00,3397.2,No Remarks
2023-01-30,12:00:00,3400.53,No Remarks
2023-01-30,13:00:00,3419.97,No Remarks
2023-01-30,14:00:00,3418.14,No Remarks
2023-01-30,15:00:00,3385.8,No Remarks
2023-01-30,16:00:00,3408.53,No Remarks
2023-01-30,17:00:00,3413.7,No Remarks
2023-01-30,18:00:00,3413.78,No Remarks
2023-01-30,19:00:00,3417.95,No Remarks
2023-01-30,20:00:00,3414.51,No Remarks
2023-01-30,21:00:00,2354.02,No Remarks
2023-01-30,22:00:00,2346.47,No Remarks
2023-01-30,23:00:00,2353.14,No Remarks
2023-01-30,00:00:00,2344.45,No Remarks
2023-01-31,01:00:00,2355.2,No Remarks
2023-01-31,02:00:00,2386.28,No Remarks
2023-01-31,03:00:00,2407.57,No Remarks
2023-01-31,04:00:00,2429.38,No Remarks
2023-01-31,05:00:00,2422.74,No Remarks
2023-01-31,06:00:00,2396.59,No Remarks
2023-01-31,07:00:00,2376.81,No Remarks
2023-01-31,08:00:00,3399.44,No Remarks
2023-01-31,09:00:00,3338.65,No Remarks
2023-01-31,10:00:00,3424.03,No Remarks
2023-01-31,11:00:00,3459.08,No Remarks
2023-01-31,12:00:00,3457.79,No Remarks
2023-01-31,13:00:00,3454.31,No Remarks
2023-01-31,14:00:00,3418.92,No Remarks
2023-01-31,15:00:00,3436.75,No Remarks
2023-01-31,16:00:00,3404.54,No Remarks
2023-01-31,17:00:00,3452.82,No Remarks
2023-01-31,18:00:00,3466.12,No Remarks
2023-01-31,19:00:00,2485.59,No Remarks
2023-01-31,20:00:00,2397.41,No Remarks
2023-01-31,21:00:00,2401.4,No Remarks
2023-01-31,22:00:00,2374.77,No Remarks
2023-01-31,23:00:00,2363.15,No Remarks
2023-01-31,00:00:00,2378.77,No Remarks
2023-02-01,01:00:00,2377.6,No Remarks
2023-02-01,02:00:00,3441.67,No Remarks
2023-02-01,03:00:00,3399.46,No Remarks
2023-02-01,04:00:00,3379.22,No Remarks
2023-02-01,05:00:00,3386.87,No Remarks
2023-02-01,06:00:00,3392.68,No Remarks
2023-02-01,07:00:00,3418.25,No Remarks
2023-02-01,08:00:00,3456.76,No Remarks
2023-02-01,09:00:00,3441.67,No Remarks
2023-02-01,10:00:00,3399.46,No Remarks
2023-02-01,11:00:00,3379.22,No Remarks
2023-02-01,12:00:00,3418.25,No Remarks
2023-02-01,13:00:00,3432.47,No Remarks
2023-02-01,14:00:00,3439.24,No Remarks
2023-02-01,15:00:00,2376.5,No Remarks
2023-02-01,16:00:00,2370.49,No Remarks
2023-02-01,17:00:00,2373.69,No Remarks
2023-02-01,18:00:00,2378.32,No Remarks
2023-02-01,19:00:00,2378.32,No Remarks
2023-02-01,20:00:00,2381.07,No Remarks
2023-02-01,21:00:00,3432.47,No Remarks
2023-02-01,22:00:00,3456.76,No Remarks
2023-02-01,23:00:00,3429.35,No Remarks
2023-02-01,00:00:00,3450.54,No Remarks
2023-02-02,01:00:00,3433.33,No Remarks
2023-02-02,02:00:00,3453.76,No Remarks
2023-02-02,03:00:00,3463.16,No Remarks
2023-02-02,04:00:00,3461.29,No Remarks
2023-02-02,05:00:00,3415.06,No Remarks
2023-02-02,06:00:00,3451.4,No Remarks
2023-02-02,07:00:00,2328.86,No Remarks
2023-02-02,08:00:00,2328.27,No Remarks
2023-02-02,09:00:00,2332.6,No Remarks
2023-02-02,10:00:00,2325.85,No Remarks
2023-02-02,11:00:00,3409.57,No Remarks
2023-02-02,12:00:00,3387.33,No Remarks
2023-02-02,13:00:00,3407.51,No Remarks
2023-02-02,14:00:00,3417.83,No Remarks
2023-02-02,15:00:00,3422.0,No Remarks
2023-02-02,16:00:00,3409.76,No Remarks
2023-02-02,17:00:00,3412.71,No Remarks
2023-02-02,18:00:00,3404.59,No Remarks
2023-02-02,19:00:00,3418.47,No Remarks
2023-02-02,20:00:00,3408.15,No Remarks
2023-02-02,21:00:00,3391.37,No Remarks
2023-02-02,22:00:00,2354.34,No Remarks
2023-02-02,23:00:00,2357.98,No Remarks
2023-02-02,00:00:00,2360.44,No Remarks
2023-02-03,01:00:00,2362.52,No Remarks
2023-02-03,02:00:00,2353.14,No Remarks
2023-02-03,03:00:00,2364.0,No Remarks
2023-02-03,04:00:00,2356.68,No Remarks
2023-02-03,05:00:00,3442.2,No Remarks
2023-02-03,06:00:00,3437.9,No Remarks
2023-02-03,07:00:00,3432.46,No Remarks
2023-02-03,08:00:00,3436.27,No Remarks
2023-02-03,09:00:00,3442.15,No Remarks
2023-02-03,10:00:00,3399.95,No Remarks
2023-02-03,11:00:00,3433.0,No Remarks
2023-02-03,12:00:00,3420.93,No Remarks
2023-02-03,13:00:00,3430.23,No Remarks
2023-02-03,14:00:00,3452.37,No Remarks
2023-02-03,15:00:00,3415.9,No Remarks
2023-02-03,16:00:00,3460.12,No Remarks
2023-02-03,17:00:00,3444.75,No Remarks
2023-02-03,18:00:00,3458.47,No Remarks
2023-02-03,19:00:00,3407.7,No Remarks
2023-02-03,20:00:00,3438.82,No Remarks
2023-02-03,21:00:00,3438.27,No Remarks
2023-02-03,22:00:00,3431.59,No Remarks
2023-02-03,23:00:00,3428.6,No Remarks
2023-02-03,00:00:00,2367.11,No Remarks
2023-02-04,01:00:00,2359.37,No Remarks
2023-02-04,02:00:00,2396.81,No Remarks
2023-02-04,03:00:00,2411.42,No Remarks
2023-02-04,04:00:00,2490.69,No Remarks
2023-02-04,05:00:00,3413.11,No Remarks
2023-02-04,06:00:00,3419.02,No Remarks
2023-02-04,07:00:00,3421.9,No Remarks
2023-02-04,08:00:00,2352.49,No Remarks
2023-02-04,09:00:00,2328.86,No Remarks
2023-02-04,10:00:00,2330.96,No Remarks
2023-02-04,11:00:00,2326.34,No Remarks
2023-02-04,12:00:00,3437.7,No Remarks
2023-02-04,13:00:00,3431.64,No Remarks
2023-02-04,14:00:00,3438.76,No Remarks
2023-02-04,15:00:00,3426.86,No Remarks
2023-02-04,16:00:00,3432.16,No Remarks
2023-02-04,17:00:00,3444.86,No Remarks
2023-02-04,18:00:00,3402.18,No Remarks
2023-02-04,19:00:00,3420.85,No Remarks
2023-02-04,20:00:00,3421.97,No Remarks
2023-02-04,21:00:00,3425.06,No Remarks
2023-02-04,22:00:00,2382.37,No Remarks
2023-02-04,23:00:00,2390.02,No Remarks
2023-02-04,00:00:00,2407.03,No Remarks
2023-02-05,01:00:00,2377.72,No Remarks
2023-02-05,02:00:00,2388.5,No Remarks
2023-02-05,03:00:00,2386.36,No Remarks
2023-02-05,04:00:00,2396.51,No Remarks
2023-02-05,05:00:00,2387.74,No Remarks
2023-02-05,06:00:00,3366.9,No Remarks
2023-02-05,07:00:00,2344.38,No Remarks
2023-02-05,08:00:00,2365.43,No Remarks
2023-02-05,09:00:00,2372.75,No Remarks
2023-02-05,10:00:00,2380.81,No Remarks
2023-02-05,11:00:00,2390.94,No Remarks
2023-02-05,12:00:00,2380.88,No Remarks
2023-02-05,13:00:00,2398.24,No Remarks
2023-02-05,14:00:00,2414.63,No Remarks
2023-02-05,15:00:00,2400.11,No Remarks
2023-02-05,16:00:00,2414.89,No Remarks
2023-02-05,17:00:00,2399.16,No Remarks
2023-02-05,18:00:00,2398.04,No Remarks
2023-02-05,19:00:00,2381.65,No Remarks
2023-02-05,20:00:00,2378.87,No Remarks
2023-02-05,21:00:00,2365.09,No Remarks
2023-02-05,22:00:00,2354.34,No Remarks
2023-02-05,23:00:00,2374.75,No Remarks
2023-02-05,00:00:00,3448.96,No Remarks
2023-02-06,01:00:00,3386.77,No Remarks
2023-02-06,02:00:00,3388.97,No Remarks
2023-02-06,03:00:00,3398.57,No Remarks
2023-02-06,04:00:00,3437.2,No Remarks
2023-02-06,05:00:00,3456.38,No Remarks
2023-02-06,06:00:00,3468.17,No Remarks
2023-02-06,07:00:00,3446.86,No Remarks
2023-02-06,08:00:00,3421.05,No Remarks
2023-02-06,09:00:00,3428.55,No Remarks
2023-02-06,10:00:00,3432.29,No Remarks
2023-02-06,11:00:00,3437.2,No Remarks
2023-02-06,12:00:00,3444.49,No Remarks
2023-02-06,13:00:00,3445.78,No Remarks
2023-02-06,14:00:00,3431.52,No Remarks
2023-02-06,15:00:00,3411.13,No Remarks
2023-02-06,16:00:00,3408.17,No Remarks
2023-02-06,17:00:00,2375.63,No Remarks
2023-02-06,18:00:00,2379.32,No Remarks
2023-02-06,19:00:00,2371.52,No Remarks
2023-02-06,20:00:00,3429.67,No Remarks
2023-02-06,21:00:00,3432.55,No Remarks
2023-02-06,22:00:00,3435.26,No Remarks
2023-02-06,23:00:00,3451.21,No Remarks
2023-02-06,00:00:00,3434.46,No Remarks
2023-02-07,01:00:00,2386.36,No Remarks
2023-02-07,02:00:00,2396.51,No Remarks
2023-02-07,03:00:00,2387.74,No Remarks
2023-02-07,04:00:00,2383.58,No Remarks
2023-02-07,05:00:00,2383.86,No Remarks
2023-02-07,06:00:00,2397.48,No Remarks
2023-02-07,07:00:00,2360.38,No Remarks
2023-02-07,08:00:00,3445.78,No Remarks
2023-02-07,09:00:00,3435.26,No Remarks
2023-02-07,10:00:00,2383.58,No Remarks
2023-02-07,11:00:00,2373.78,No Remarks
2023-02-07,12:00:00,2353.48,No Remarks
2023-02-07,13:00:00,2391.98,No Remarks
2023-02-07,14:00:00,2372.65,No Remarks
2023-02-07,15:00:00,2392.08,No Remarks
2023-02-07,16:00:00,2372.83,No Remarks
2023-02-07,17:00:00,2401.76,No Remarks
2023-02-07,18:00:00,2382.51,No Remarks
2023-02-07,19:00:00,2360.14,No Remarks
2023-02-07,20:00:00,3438.23,No Remarks
2023-02-07,21:00:00,3412.1,No Remarks
2023-02-07,22:00:00,3449.67,No Remarks
2023-02-07,23:00:00,3445.78,No Remarks
2023-02-07,00:00:00,3443.76,No Remarks
2023-02-08,01:00:00,3438.06,No Remarks
2023-02-08,02:00:00,3441.77,No Remarks
2023-02-08,03:00:00,3444.58,No Remarks
2023-02-08,04:00:00,3439.76,No Remarks
2023-02-08,05:00:00,3446.66,No Remarks
2023-02-08,06:00:00,2330.59,No Remarks
2023-02-08,07:00:00,2341.52,No Remarks
2023-02-08,08:00:00,2346.79,No Remarks
2023-02-08,09:00:00,2347.69,No Remarks
2023-02-08,10:00:00,2358.03,No Remarks
2023-02-08,11:00:00,2363.25,No Remarks
2023-02-08,12:00:00,2362.99,No Remarks
2023-02-08,13:00:00,2386.61,No Remarks
2023-02-08,14:00:00,2385.01,No Remarks
2023-02-08,15:00:00,2364.29,No Remarks
2023-02-08,16:00:00,2375.91,No Remarks
2023-02-08,17:00:00,1215.51,No Remarks
2023-02-08,18:00:00,2372.42,No Remarks
2023-02-08,19:00:00,3386.72,No Remarks
2023-02-08,20:00:00,3412.93,No Remarks
2023-02-08,21:00:00,3420.85,No Remarks
2023-02-08,22:00:00,3408.48,No Remarks
2023-02-08,23:00:00,3416.87,No Remarks
2023-02-08,00:00:00,3412.63,No Remarks
2023-02-09,01:00:00,2354.51,No Remarks
2023-02-09,02:00:00,2352.93,No Remarks
2023-02-09,03:00:00,2357.06,No Remarks
2023-02-09,04:00:00,2352.56,No Remarks
2023-02-09,05:00:00,2353.23,No Remarks
2023-02-09,06:00:00,2355.11,No Remarks
2023-02-09,07:00:00,2353.65,No Remarks
2023-02-09,08:00:00,2372.62,No Remarks
2023-02-09,09:00:00,3418.87,power failed @9.45 to 2.25
2023-02-09,10:00:00,0.0,power failed @9.45 to 2.26
2023-02-09,11:00:00,0.0,power failed @9.45 to 2.27
2023-02-09,12:00:00,0.0,power failed @9.45 to 2.28
2023-02-09,13:00:00,0.0,power failed @9.45 to 2.29
2023-02-09,14:00:00,0.0,power failed @9.45 to 2.30
2023-02-09,15:00:00,2396.3,No Remarks
2023-02-09,16:00:00,2375.23,No Remarks
2023-02-09,17:00:00,2374.66,No Remarks
2023-02-09,18:00:00,3405.44,No Remarks
2023-02-09,19:00:00,3404.15,No Remarks
2023-02-09,20:00:00,3419.02,No Remarks
2023-02-09,21:00:00,3428.6,No Remarks
2023-02-09,22:00:00,3410.21,No Remarks
2023-02-09,23:00:00,3442.13,No Remarks
2023-02-09,00:00:00,3427.52,No Remarks
2023-02-10,01:00:00,3411.39,No Remarks
2023-02-10,02:00:00,3450.08,No Remarks
2023-02-10,03:00:00,3449.01,No Remarks
2023-02-10,04:00:00,3442.25,No Remarks
2023-02-10,05:00:00,3433.12,No Remarks
2023-02-10,06:00:00,3452.68,No Remarks
2023-02-10,07:00:00,3431.61,No Remarks
2023-02-10,08:00:00,3471.55,No Remarks
2023-02-10,09:00:00,3445.78,No Remarks
2023-02-10,10:00:00,3468.38,No Remarks
2023-02-10,11:00:00,3446.36,No Remarks
2023-02-10,12:00:00,3468.12,No Remarks
2023-02-10,13:00:00,3446.11,No Remarks
2023-02-10,14:00:00,3468.07,No Remarks
2023-02-10,15:00:00,3465.08,No Remarks
2023-02-10,16:00:00,3467.41,No Remarks
2023-02-10,17:00:00,3488.97,No Remarks
2023-02-10,18:00:00,3473.8,No Remarks
2023-02-10,19:00:00,3451.78,No Remarks
2023-02-10,20:00:00,2400.31,No Remarks
2023-02-10,21:00:00,2392.94,No Remarks
2023-02-10,22:00:00,2396.51,No Remarks
2023-02-10,23:00:00,2383.58,No Remarks
2023-02-10,00:00:00,2392.38,No Remarks
2023-02-11,01:00:00,2370.88,No Remarks
2023-02-11,02:00:00,3449.84,No Remarks
2023-02-11,03:00:00,3385.78,No Remarks
2023-02-11,04:00:00,3391.86,No Remarks
2023-02-11,05:00:00,3367.31,No Remarks
2023-02-11,06:00:00,3429.49,No Remarks
2023-02-11,07:00:00,3452.67,No Remarks
2023-02-11,08:00:00,3434.7,No Remarks
2023-02-11,09:00:00,3446.56,No Remarks
2023-02-11,10:00:00,3443.72,No Remarks
2023-02-11,11:00:00,3441.07,No Remarks
2023-02-11,12:00:00,3453.08,No Remarks
2023-02-11,13:00:00,3439.52,No Remarks
2023-02-11,14:00:00,3449.66,No Remarks
2023-02-11,15:00:00,3450.43,No Remarks
2023-02-11,16:00:00,3447.53,No Remarks
2023-02-11,17:00:00,3461.09,No Remarks
2023-02-11,18:00:00,3464.44,No Remarks
2023-02-11,19:00:00,3437.39,No Remarks
2023-02-11,20:00:00,2368.61,No Remarks
2023-02-11,21:00:00,2363.64,No Remarks
2023-02-11,22:00:00,2377.77,No Remarks
2023-02-11,23:00:00,2378.41,No Remarks
2023-02-11,00:00:00,2382.51,No Remarks
2023-02-12,01:00:00,2401.78,No Remarks
2023-02-12,02:00:00,3421.09,No Remarks
2023-02-12,03:00:00,3386.83,No Remarks
2023-02-12,04:00:00,3408.17,No Remarks
2023-02-12,05:00:00,3413.6,No Remarks
2023-02-12,06:00:00,3423.99,No Remarks
2023-02-12,07:00:00,3457.52,No Remarks
2023-02-12,08:00:00,3446.24,No Remarks
2023-02-12,09:00:00,3417.64,No Remarks
2023-02-12,10:00:00,3426.75,No Remarks
2023-02-12,11:00:00,3423.9,No Remarks
2023-02-12,12:00:00,3447.16,No Remarks
2023-02-12,13:00:00,3475.48,No Remarks
2023-02-12,14:00:00,3429.58,No Remarks
2023-02-12,15:00:00,2347.64,No Remarks
2023-02-12,16:00:00,2330.83,No Remarks
2023-02-12,17:00:00,2324.83,No Remarks
2023-02-12,18:00:00,2330.98,No Remarks
2023-02-12,19:00:00,2348.59,No Remarks
2023-02-12,20:00:00,3413.75,No Remarks
2023-02-12,21:00:00,3397.59,No Remarks
2023-02-12,22:00:00,3419.5,No Remarks
2023-02-12,23:00:00,3408.13,No Remarks
2023-02-12,00:00:00,3414.03,No Remarks
2023-02-13,01:00:00,3462.0,No Remarks
2023-02-13,02:00:00,3423.27,No Remarks
2023-02-13,03:00:00,2355.44,No Remarks
2023-02-13,04:00:00,2369.21,No Remarks
2023-02-13,05:00:00,2398.85,No Remarks
2023-02-13,06:00:00,2336.2,No Remarks
2023-02-13,07:00:00,3467.08,No Remarks
2023-02-13,08:00:00,3423.8,No Remarks
2023-02-13,09:00:00,3429.56,No Remarks
2023-02-13,10:00:00,3459.67,No Remarks
2023-02-13,11:00:00,3468.47,No Remarks
2023-02-13,12:00:00,3461.61,No Remarks
2023-02-13,13:00:00,3452.58,No Remarks
2023-02-13,14:00:00,3438.2,No Remarks
2023-02-13,15:00:00,3443.81,No Remarks
2023-02-13,16:00:00,3433.26,No Remarks
2023-02-13,17:00:00,3443.98,No Remarks
2023-02-13,18:00:00,3461.69,No Remarks
2023-02-13,19:00:00,2378.94,No Remarks
2023-02-13,20:00:00,2367.07,No Remarks
2023-02-13,21:00:00,2392.88,No Remarks
2023-02-13,22:00:00,2386.26,No Remarks
2023-02-13,23:00:00,2380.47,No Remarks
2023-02-13,00:00:00,2390.02,No Remarks
2023-02-14,01:00:00,2392.28,No Remarks
2023-02-14,02:00:00,2363.26,No Remarks
2023-02-14,03:00:00,3418.14,No Remarks
2023-02-14,04:00:00,3434.34,No Remarks
2023-02-14,05:00:00,3385.91,No Remarks
2023-02-14,06:00:00,3446.98,No Remarks
2023-02-14,07:00:00,3421.44,No Remarks
2023-02-14,08:00:00,3443.72,No Remarks
2023-02-14,09:00:00,3434.21,No Remarks
2023-02-14,10:00:00,3417.83,No Remarks
2023-02-14,11:00:00,3434.42,No Remarks
2023-02-14,12:00:00,3445.46,No Remarks
2023-02-14,13:00:00,3444.11,No Remarks
2023-02-14,14:00:00,3436.94,No Remarks
2023-02-14,15:00:00,3441.91,No Remarks
2023-02-14,16:00:00,3443.72,No Remarks
2023-02-14,17:00:00,2363.18,No Remarks
2023-02-14,18:00:00,2334.41,No Remarks
2023-02-14,19:00:00,2342.6,No Remarks
2023-02-14,20:00:00,2332.05,No Remarks
2023-02-14,21:00:00,2330.03,No Remarks
2023-02-14,22:00:00,2397.03,No Remarks
2023-02-14,23:00:00,3381.31,No Remarks
2023-02-14,00:00:00,3359.76,No Remarks
2023-02-15,01:00:00,3345.45,No Remarks
2023-02-15,02:00:00,3359.88,No Remarks
2023-02-15,03:00:00,3379.22,No Remarks
2023-02-15,04:00:00,3366.41,No Remarks
2023-02-15,05:00:00,3356.87,No Remarks
2023-02-15,06:00:00,3369.59,No Remarks
2023-02-15,07:00:00,3374.73,No Remarks
2023-02-15,08:00:00,2329.17,No Remarks
2023-02-15,09:00:00,2321.12,3
2023-02-15,10:00:00,3616.74,No Remarks
2023-02-15,11:00:00,3421.38,No Remarks
2023-02-15,12:00:00,3421.8,No Remarks
2023-02-15,13:00:00,3443.84,No Remarks
2023-02-15,14:00:00,3437.32,No Remarks
2023-02-15,15:00:00,3420.87,No Remarks
2023-02-15,16:00:00,3410.15,No Remarks
2023-02-15,17:00:00,3440.8,No Remarks
2023-02-15,18:00:00,3405.3,No Remarks
2023-02-15,19:00:00,3409.9,No Remarks
